ID,Y,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
NO10578,0,191,144,19,1,207,1640,296,1566,253,0,0,33,83,770,1,0,813,0,50,50
NO10579,0,18,13,2,2,85,3138,67,392,91,0,0,26,57,216,1,0,17,0,3530,1675
NO10580,0,62,13,6,2,156,1131,23,401,179,0,0,21,40,406,0,65,452,0.0327,485,150
NO10581,0,22,0,0,0,61,197,106,159,82,0,2,29,40,496,1,0,339,0,156,58
NO10582,0,1,0,0,0,13,19,12,19,14,0,0,20,22,213,2,5,241,0.0166,15,15
NO10583,0,28,5,5,1,103,1889,120,539,110,0,0,37,36,558,0,33,448,0.0172,157,1
NO10584,0,66,2,2,0,82,412,56,249,133,1,0,34,58,119,1,6,93,0.0242,142,52
NO10585,0,0,0,0,0,9,16,10,15,10,0,0,27,22,244,0,2,247,0.0081,93,86
NO10586,0,35,13,7,0,53,187,100,183,68,1,0,42,42,286,0,19,50,0.0316,,
NO10587,0,2,0,0,0,30,236,42,117,32,0,0,21,17,575,1,3,341,0.0017,228,140
NO10588,0,12,5,3,3,76,512,44,309,85,0,0,32,49,295,3,39,315,0.0221,61,61
NO10589,0,0,0,0,0,6,9,9,9,6,0,0,37,41,82,0,0,39,0,19,19
NO10590,0,6,3,2,0,21,49,48,48,29,0,0,49,29,475,0,4,3,0.0059,974,21
NO10591,0,3,2,1,0,20,100,19,82,23,4,0,41,13,1198,1,0,937,0,100,14
NO10592,0,24,11,5,1,64,420,132,326,70,0,0,25,81,600,1,0,474,0,2440,527
NO10593,0,163,32,14,0,300,1173,237,1146,388,1,0,26,79,546,1,0,607,0,1349,1349
NO10594,0,73,11,5,7,71,361,92,250,101,0,1,34,61,382,2,60,271,0.0426,913,306
NO10595,0,4,1,0,0,67,1383,14,184,70,0,1,36,24,165,2,12,207,0.0318,468,131
NO10596,0,46,13,3,0,124,2124,130,493,134,0,0,23,52,491,0,0,523,0,762,94
NO10597,0,1,2,1,0,7,11,11,11,9,1,0,27,76,210,1,0,203,0,436,361
NO10598,0,3,2,2,0,9,14,14,14,13,0,0,21,32,560,1,0,515,0,26,26
NO10599,0,24,5,3,2,50,359,82,197,67,1,0,41,46,340,0,14,70,0.0144,329,187
NO10600,0,0,0,0,0,3,8,4,5,3,0,0,28,39,390,0,0,410,0,170,170
NO10601,0,0,0,0,0,38,81,70,78,40,1,0,40,15,162,0,4,171,0.0175,42,42
NO10602,0,5,0,0,2,14,42,27,41,18,6,0,29,28,250,0,49,302,0.053,72,72
NO10603,0,2,0,0,1,17,36,32,32,19,0,0,30,18,702,1,0,44,0,27,27
NO10604,0,18,28,7,0,73,2770,163,441,82,0,1,27,66,499,0,3,265,0.0058,824,149
NO10605,0,9,0,0,1,87,643,50,233,94,0,1,24,103,637,0,0,675,0,1334,414
NO10606,0,95,5,2,5,127,2230,135,713,183,3,0,28,66,557,2,15,555,0.0116,119,58
NO10607,0,74,6,4,0,130,508,123,488,155,0,0,23,40,139,0,0,143,0,72,72
NO10608,0,4,2,1,1,16,29,28,28,21,0,1,21,90,455,1,0,862,0,1404,952
NO10609,0,105,9,6,1,147,496,66,463,231,6,2,34,57,266,2,0,253,0,776,213
NO10610,0,45,12,6,0,122,456,35,292,169,0,0,28,24,394,4,60,430,0.0267,82,39
NO10611,0,49,11,3,1,227,607,133,516,253,0,0,30,53,1821,1,0,1873,0,720,719
NO10612,0,2,0,0,0,75,445,44,333,76,0,0,20,66,188,1,1,88,0.0051,11,9
NO10613,0,12,0,0,0,14,48,48,48,21,0,0,44,59,134,0,0,138,0,158,158
NO10614,0,111,5,2,0,172,3616,106,731,219,0,0,26,46,761,1,0,669,0,230,1
NO10615,1,9,0,0,0,35,856,17,266,38,0,1,21,14,250,0,0,161,0,239,6
NO10616,0,5,0,0,0,78,2447,87,1052,79,0,0,21,33,326,0,48,183,0.0363,240,50
NO10617,1,289,90,42,48,267,2192,1010,1668,363,0,0,28,86,609,1,0,35,0,194,135
NO10618,0,2,0,0,0,5,13,1,12,7,1,0,22,38,234,2,0,239,0,103,103
NO10619,0,67,6,4,3,85,688,244,444,122,6,0,22,99,661,0,90,59,0.0537,241,130
NO10620,1,522,169,38,23,421,9952,778,2588,587,87,0,34,112,449,2,56,469,0.0256,980,331
NO10621,0,16,20,10,0,104,599,50,298,121,0,0,45,20,308,4,13,320,0.0219,50,50
NO10622,0,47,23,7,1,80,1304,122,473,97,16,0,34,75,971,0,0,811,0,1688,527
NO10623,0,3,4,3,0,22,399,23,66,26,0,0,30,66,556,0,0,596,0,202,165
NO10624,0,125,39,12,5,162,1856,183,1167,213,1,0,24,47,265,3,3,110,0.0034,206,194
NO10625,0,39,13,5,0,120,5569,162,1574,125,3,0,27,104,729,1,4,759,0.0039,1085,399
NO10626,0,26,2,1,2,41,143,118,123,53,7,0,37,114,176,0,0,203,0,2973,386
NO10627,0,7,2,2,0,48,1342,63,227,53,1,0,33,30,68,1,0,73,0,628,354
NO10628,0,3,2,2,2,10,90,26,54,15,0,0,43,19,327,1,7,341,0.0116,116,116
NO10629,0,99,12,9,13,173,4221,182,990,234,0,0,22,82,339,2,0,152,0,1008,164
NO10630,0,31,4,2,0,49,271,36,174,55,0,0,24,15,151,0,62,173,0.0751,32,16
NO10631,0,10,1,1,0,14,27,27,27,24,1,0,37,30,197,5,4,202,0.0179,3,3
NO10632,0,26,9,3,0,81,2136,132,575,83,0,0,24,41,297,4,0,28,0,509,422
NO10633,0,18,9,5,0,92,278,123,256,111,0,0,23,38,412,3,0,420,0,98,98
NO10634,0,30,14,2,0,151,5619,129,955,170,11,0,28,59,1321,1,0,1386,0,1659,99
NO10635,0,0,0,0,0,8,35,6,8,8,0,0,40,56,817,0,0,841,0,397,255
NO10636,0,3,6,2,0,101,2909,238,1648,104,0,0,21,55,300,2,0,374,0,103,103
NO10637,0,25,12,5,1,154,1117,71,417,172,0,1,33,100,362,1,0,285,0,300,145
NO10638,0,0,0,0,0,19,23,20,23,20,0,0,46,31,339,2,4,161,0.0114,462,134
NO10639,0,53,4,2,1,120,480,43,471,146,4,0,28,42,294,3,0,110,0,171,171
NO10640,0,26,3,2,0,119,1301,130,808,127,0,0,34,52,551,1,0,412,0,453,229
NO10641,0,1,0,0,0,14,46,8,34,15,0,0,34,25,1071,3,10,1032,0.0054,91,67
NO10642,0,2,0,0,0,6,12,4,12,8,0,0,28,27,187,2,29,186,0.0512,192,130
NO10643,1,453,81,37,23,342,2830,408,2226,418,3,0,30,48,596,0,0,606,0,172,172
NO10644,0,30,0,0,0,112,614,76,413,136,0,2,32,32,554,1,0,594,0,137,137
NO10645,1,357,80,33,25,385,2602,745,2099,504,10,0,25,81,514,1,0,529,0,122,122
NO10646,0,119,4,3,4,80,526,314,525,99,0,0,25,53,410,3,68,346,0.031,296,135
NO10647,0,4,0,0,0,51,156,31,150,53,0,0,33,31,426,3,0,945,0,203,189
NO10648,1,412,26,11,13,382,4720,395,2248,476,1,0,38,79,335,1,0,338,0,856,209
NO10649,0,35,4,1,0,81,9068,0,1547,86,0,1,24,39,439,2,28,0,0.0288,,
NO10650,0,44,21,4,2,144,1414,54,696,151,0,1,27,97,389,2,0,274,0,1768,1305
NO10651,0,86,1,1,4,132,1885,52,400,202,1,0,38,16,1676,0,15,1641,0.0045,73,28
NO10652,0,41,10,2,2,121,4139,174,834,140,0,0,28,83,677,6,0,578,0,481,341
NO10653,0,30,4,4,1,98,274,128,260,123,0,0,27,45,217,1,0,69,0,278,278
NO10654,0,20,20,2,1,60,1583,20,311,67,0,0,40,49,327,3,18,90,0.0175,28,7
NO10655,0,16,1,1,2,115,541,32,265,127,0,0,29,43,555,0,12,387,0.0122,575,200
NO10656,0,7,0,0,1,23,148,11,88,28,0,0,39,56,456,0,63,465,0.0297,691,393
NO10657,0,125,13,7,1,267,2151,163,1175,278,0,2,39,74,462,1,0,499,0,254,254
NO10658,0,11,14,7,1,49,283,42,103,61,0,0,30,47,510,1,36,518,0.029,968,111
NO10659,0,2,0,0,0,28,45,40,40,30,0,0,23,34,484,2,0,349,0,,
NO10660,0,93,23,3,0,149,4092,79,1231,151,0,0,22,86,353,0,0,389,0,283,58
NO10661,1,251,64,25,6,419,6217,324,1829,529,1,0,26,55,741,1,10,760,0.0039,4570,377
NO10662,0,6,1,1,0,79,292,22,126,84,0,1,25,34,655,1,9,669,0.0057,,
NO10663,0,151,29,17,3,183,662,128,642,228,1,0,53,33,109,0,44,38,0.1218,61,61
NO10664,0,10,3,1,0,135,1207,105,926,137,0,1,21,83,417,4,0,347,0,301,272
NO10665,0,5,0,0,1,8,30,18,25,14,0,0,27,42,262,2,0,79,0,20,20
NO10666,0,14,2,1,0,38,193,34,82,48,0,2,38,35,397,1,26,359,0.0197,733,180
NO10667,0,79,10,4,4,99,3344,141,907,111,0,0,24,52,171,1,0,172,0,730,351
NO10668,0,9,2,2,0,21,128,9,114,27,3,0,21,28,222,0,0,226,0,42,41
NO10669,1,359,124,49,39,337,5684,854,2643,432,5,0,35,89,476,2,0,369,0,417,89
NO10670,0,33,4,4,0,81,183,176,176,110,0,1,30,42,261,1,19,278,0.036,,
NO10671,0,14,6,2,0,75,635,56,158,81,0,2,33,58,463,2,30,70,0.0247,1677,532
NO10672,0,108,20,13,4,256,2181,198,823,293,17,1,30,60,204,0,0,16,0,204,59
NO10673,0,49,19,7,0,161,2826,380,987,179,1,0,21,68,153,0,0,41,0,499,390
NO10674,0,44,16,8,3,87,307,133,243,113,0,1,22,87,259,0,0,264,0,10,10
NO10675,0,4,8,4,1,30,63,49,61,37,0,1,39,40,141,2,4,164,0.0244,14,14
NO10676,0,34,21,5,0,122,2433,108,514,137,1,0,35,20,344,1,121,113,0.0231,1094,447
NO10677,0,28,34,9,1,69,1734,89,518,81,0,1,34,54,361,1,0,103,0,250,250
NO10678,0,7,12,5,0,50,394,87,378,57,0,0,27,32,287,6,8,22,0.0094,395,105
NO10679,0,44,4,1,0,84,216,53,202,99,0,1,25,37,389,1,0,53,0,245,130
NO10680,0,70,59,14,5,98,3358,124,571,116,0,0,29,28,275,0,0,34,0,513,73
NO10681,1,361,75,23,23,193,7273,506,2187,230,5,0,28,150,486,1,0,519,0,24,13
NO10682,0,29,9,6,2,108,678,115,482,128,1,0,38,54,397,0,0,403,0,57,57
NO10683,0,72,7,1,1,58,352,94,337,63,0,0,29,92,1103,0,0,1127,0,70,70
NO10684,0,0,0,0,0,11,18,17,17,12,0,0,22,34,319,1,34,82,0.021,190,157
NO10685,0,10,1,1,0,50,159,78,142,62,7,0,26,31,201,2,0,179,0,73,73
NO10686,0,15,0,0,0,137,1849,60,403,141,0,1,42,18,1010,1,0,37,0,604,199
NO10687,0,108,9,4,31,242,2377,305,1348,304,41,1,26,66,695,1,0,814,0,260,260
NO10688,0,14,13,7,0,56,266,199,238,68,0,0,37,71,1034,1,34,656,0.0123,306,135
NO10689,0,131,49,8,0,235,1686,118,903,351,5,2,32,66,317,1,0,84,0,220,113
NO10690,0,27,5,3,0,151,1226,106,593,158,0,0,25,54,1329,0,155,1376,0.0283,1105,526
NO10691,0,37,7,2,0,132,1500,100,638,137,0,1,26,63,455,1,32,223,0.0244,948,177
NO10692,0,15,7,1,1,141,4034,122,779,148,5,0,31,55,439,0,0,448,0,123,118
NO10693,0,21,3,2,0,80,297,173,287,88,9,0,24,36,187,1,25,197,0.0253,490,490
NO10694,0,0,0,0,0,4,10,5,9,5,0,0,47,33,165,2,0,25,0,75,74
NO10695,0,6,2,1,1,72,1285,196,551,127,0,1,23,78,468,7,0,354,0,955,861
NO10696,0,117,31,7,0,236,3936,148,947,293,1,0,21,85,437,0,0,399,0,1256,715
NO10697,0,45,0,0,3,195,526,48,480,214,0,0,47,27,506,1,78,533,0.0373,28,28
NO10698,0,0,3,3,0,108,522,34,174,111,1,0,28,36,628,0,0,632,0,784,557
NO10699,0,1,0,0,0,15,28,14,23,16,0,0,26,46,530,1,0,36,0,14,14
NO10700,1,266,35,20,20,175,1278,610,1268,220,3,0,23,96,348,0,0,361,0,43,43
NO10701,0,78,8,5,2,206,3495,165,922,224,0,2,27,141,2631,0,9,1900,0.0011,3584,1228
NO10702,0,81,45,12,5,173,5582,115,1149,208,2,1,21,60,717,0,23,743,0.0175,612,84
NO10703,0,35,4,4,5,92,1138,96,379,100,7,0,46,65,1032,6,0,1092,0,94,18
NO10704,0,8,15,3,0,61,280,64,170,67,4,1,30,32,312,0,28,332,0.0336,236,133
NO10705,0,1,0,0,0,9,49,15,17,11,3,0,27,69,334,0,0,345,0,212,104
NO10706,0,15,2,2,0,40,381,80,80,50,2,0,25,47,546,0,8,209,0.007,549,72
NO10707,0,0,0,0,0,3,4,3,3,3,0,0,28,64,721,1,0,549,0,37,37
NO10708,0,38,4,2,1,86,421,154,418,100,4,0,21,50,151,2,31,35,0.0423,708,258
NO10709,0,12,3,2,1,45,94,64,91,56,0,0,42,40,647,0,0,700,0,318,318
NO10710,0,4,4,2,0,46,636,93,217,50,0,0,28,48,373,0,0,210,0,260,140
NO10711,0,92,33,7,4,98,1868,104,532,119,1,0,30,66,539,0,1,187,0.0018,480,271
NO10712,0,0,0,0,0,11,175,74,85,11,0,0,25,34,367,0,0,381,0,175,175
NO10713,0,4,1,1,0,19,57,57,57,21,0,0,26,16,208,3,0,235,0,72,66
NO10714,0,12,12,7,1,91,339,33,284,106,0,0,32,77,190,0,0,92,0,580,534
NO10715,0,55,16,4,1,149,3178,76,676,177,0,0,23,31,501,4,1,125,0.0019,1169,529
NO10716,0,30,4,1,4,154,1337,93,743,165,0,0,34,54,192,0,26,202,0.0495,1696,611
NO10717,0,4,1,1,1,17,44,38,38,22,1,0,26,50,282,2,0,283,0,42,38
NO10718,0,33,24,10,1,104,789,120,500,118,0,0,24,73,179,2,16,224,0.0216,90,71
NO10719,0,30,4,2,2,103,1372,70,320,119,0,2,26,131,65,2,3,76,0.0263,690,439
NO10720,0,19,17,3,2,92,3044,42,276,104,2,0,23,75,440,1,0,330,0,2462,416
NO10721,0,25,37,15,1,136,1460,112,385,147,0,0,21,52,174,2,22,18,0.0217,738,281
NO10722,0,35,5,3,0,56,331,79,128,80,0,0,25,17,160,2,0,70,0,93,72
NO10723,0,13,0,0,0,29,130,39,52,34,0,0,42,34,545,1,2,534,0.0033,369,4
NO10724,0,22,1,1,4,97,390,80,377,108,0,0,22,36,67,9,0,78,0,115,115
NO10725,0,4,0,0,0,40,1837,47,309,42,1,0,23,24,1033,1,18,426,0.0065,378,192
NO10726,0,56,11,8,0,110,508,110,464,126,1,1,33,100,474,1,2,487,0.0041,2565,513
NO10727,0,4,2,1,0,33,71,69,69,35,0,0,26,37,295,0,0,306,0,82,82
NO10728,0,17,4,2,1,41,1523,44,271,43,4,1,21,82,780,1,0,794,0,16,16
NO10729,0,15,2,1,0,126,4533,177,1646,135,0,1,24,47,868,0,0,899,0,504,150
NO10730,0,22,7,4,1,121,381,125,365,127,1,0,32,58,134,4,0,149,0,138,138
NO10731,0,108,3,1,4,153,2755,82,612,212,0,0,34,77,1113,1,0,65,0,1094,215
NO10732,0,130,24,12,2,222,3729,206,964,268,0,0,28,161,450,1,0,493,0,781,711
NO10733,0,148,151,21,5,302,4822,287,1062,359,0,0,31,72,634,0,66,677,0.0148,1966,598
NO10734,0,43,6,2,0,177,783,58,705,189,0,0,21,38,197,0,125,217,0.1067,18,18
NO10735,0,97,52,35,9,268,5055,564,2084,332,2,0,24,88,500,0,0,528,0,2514,499
NO10736,0,57,3,3,0,93,322,104,320,122,4,0,24,47,79,3,0,85,0,79,79
NO10737,0,4,1,1,0,14,45,22,24,17,0,1,28,119,476,1,0,361,0,1470,505
NO10738,0,35,7,3,1,48,405,92,160,65,0,0,21,79,432,2,25,68,0.0216,1284,163
NO10739,0,0,0,0,1,30,512,21,107,30,0,1,48,48,522,1,10,547,0.0146,9,0
NO10740,0,6,0,0,0,26,60,60,60,27,0,0,41,22,169,2,0,198,0,112,112
NO10741,0,131,16,13,12,227,1322,159,947,301,0,0,25,63,826,0,0,305,0,327,327
NO10742,0,29,5,1,4,97,4220,97,657,107,0,0,25,57,445,2,15,366,0.0151,371,86
NO10743,0,1,5,1,0,5,23,23,23,5,0,0,22,29,369,1,83,70,0.0726,482,388
NO10744,0,0,1,1,0,28,176,47,113,28,0,1,25,30,1343,0,0,1369,0,248,119
NO10745,0,20,6,1,1,143,2259,57,402,149,0,0,25,102,545,2,37,563,0.0263,45,45
NO10746,0,22,4,1,0,66,177,28,123,81,0,0,25,44,632,1,0,648,0,548,548
NO10747,0,35,5,3,0,81,676,96,256,106,0,1,27,73,315,0,2,58,0.0027,471,215
NO10748,0,10,8,1,2,95,1124,52,381,101,0,0,21,75,361,1,43,373,0.0321,490,427
NO10749,0,0,2,2,0,15,46,29,41,15,0,0,23,21,297,3,9,214,0.0225,230,80
NO10750,0,22,4,1,1,59,1494,44,222,63,0,2,40,72,709,0,1140,228,0.1129,132,36
NO10751,0,19,33,9,2,69,940,74,375,78,0,0,23,17,581,2,70,586,0.0358,21,21
NO10752,0,2,0,0,0,9,25,25,25,12,2,0,27,43,255,0,0,253,0,79,78
NO10753,0,31,6,4,1,33,410,76,380,41,0,0,25,18,232,0,42,92,0.0542,1,1
NO10754,0,8,3,2,0,60,1788,40,281,66,0,0,38,29,251,1,0,30,0,341,86
NO10755,0,169,12,8,1,230,2226,302,1125,279,16,0,34,59,1073,1,0,1035,0,75,75
NO10756,0,25,6,4,0,84,607,36,367,96,0,0,40,23,599,0,44,609,0.0246,135,123
NO10757,0,92,14,3,0,181,3546,169,860,225,1,1,22,86,560,0,0,626,0,47,47
NO10758,0,42,16,4,4,51,718,136,709,63,0,0,27,51,197,2,0,203,0,1365,805
NO10759,0,20,1,1,0,75,176,49,174,81,7,0,21,51,407,0,0,433,0,94,91
NO10760,0,89,24,12,2,209,943,101,750,240,0,0,34,48,602,2,0,654,0,843,843
NO10761,0,31,5,3,1,78,1564,40,326,80,1,2,41,116,406,0,21,413,0.0145,202,202
NO10762,1,318,146,47,23,257,2997,611,2271,321,1,2,30,134,893,1,34,935,0.0107,51,50
NO10763,0,61,30,11,10,101,859,80,447,126,0,0,42,86,263,1,1,300,0.0033,2,1
NO10764,0,22,10,3,1,67,700,79,301,70,0,0,24,57,392,6,0,71,0,281,281
NO10765,0,2,1,1,0,88,999,47,220,91,0,0,31,48,2201,1,100,2072,0.0104,503,333
NO10766,0,8,0,0,0,46,271,69,151,53,0,1,35,61,354,0,24,126,0.0083,16,7
NO10767,0,90,5,3,0,176,1106,132,836,221,2,0,23,97,233,0,40,228,0.0681,36,36
NO10768,0,152,17,11,3,227,1519,198,1120,311,0,0,24,66,215,3,0,259,0,1562,157
NO10769,0,6,0,0,0,28,65,44,52,31,0,0,29,31,881,1,0,891,0,1,1
NO10770,0,28,7,3,0,45,372,42,209,57,0,0,31,62,93,1,13,88,0.0288,239,81
NO10771,0,2,0,0,0,7,401,8,14,9,0,0,23,25,215,0,0,218,0,15,15
NO10772,0,19,2,2,1,86,342,86,305,97,0,0,34,33,278,3,99,301,0.0822,52,52
NO10773,0,36,10,5,3,88,1289,129,402,102,0,0,38,96,423,2,7,431,0.0115,1441,800
NO10774,0,50,34,12,2,180,1443,122,585,195,0,0,51,99,320,1,0,334,0,257,72
NO10775,0,5,9,2,0,27,216,34,92,31,0,0,26,32,161,1,20,149,0.0359,288,133
NO10776,0,153,25,14,11,259,967,257,757,353,1,0,21,68,550,0,18,556,0.0072,,
NO10777,0,100,7,4,6,173,566,88,461,249,1,0,21,56,263,2,0,278,0,34,34
NO10778,0,4,0,0,0,8,20,20,20,11,0,0,27,25,239,3,54,271,0.0435,268,53
NO10779,0,29,10,2,1,61,455,44,233,75,1,0,34,37,335,0,0,374,0,139,100
NO10780,0,42,2,2,1,107,528,114,515,138,1,0,39,47,294,3,0,26,0,194,194
NO10781,0,26,11,4,0,74,1259,88,400,88,1,0,20,77,256,0,13,105,0.0188,848,112
NO10782,0,13,3,2,1,77,1946,48,515,86,0,0,25,35,408,0,31,413,0.024,1291,681
NO10783,0,113,10,2,3,175,1227,125,892,191,1,0,44,37,485,0,46,268,0.037,403,115
NO10784,0,2,0,0,0,32,249,13,56,34,0,0,22,103,241,1,78,126,0.0415,427,202
NO10785,0,15,2,2,2,38,247,61,90,45,0,0,21,37,315,0,0,199,0,227,108
NO10786,0,49,14,5,1,113,417,100,391,122,0,0,44,37,796,0,25,834,0.018,47,0
NO10787,0,116,1,1,2,176,1053,99,815,200,0,0,33,73,241,6,0,255,0,237,237
NO10788,0,31,15,9,2,52,190,165,187,82,0,0,24,38,158,1,10,159,0.037,54,54
NO10789,0,76,15,2,1,141,3397,112,817,155,6,0,25,98,657,1,55,160,0.0226,1230,271
NO10790,0,2,0,0,0,16,172,89,171,17,0,0,28,62,56,1,0,7,0,96,86
NO10791,0,40,5,4,2,113,1350,99,570,128,0,0,21,29,652,0,9,617,0.0074,33,28
NO10792,0,41,23,4,1,54,518,108,284,67,3,0,27,80,313,0,0,318,0,58,2
NO10793,0,15,4,2,0,46,88,73,82,57,0,0,21,19,339,1,150,348,0.0805,11,11
NO10794,0,86,2,2,6,95,3069,171,793,115,2,0,35,39,1242,0,32,1153,0.0119,62,62
NO10795,0,1,0,0,0,2,3,3,3,3,0,0,34,23,116,1,0,25,0,100,100
NO10796,0,109,22,8,3,114,1108,287,424,157,1,0,31,71,309,3,11,81,0.0089,119,37
NO10797,0,2,0,0,1,16,195,21,106,19,0,1,31,67,637,1,310,258,0.1008,739,72
NO10798,1,285,68,8,0,339,2545,198,1348,482,0,1,37,87,146,1,3,196,0.0107,250,175
NO10799,0,109,34,10,6,111,4099,255,909,140,1,0,23,62,371,2,0,388,0,1472,1321
NO10800,0,10,1,1,0,148,4342,72,1558,150,0,0,27,40,160,1,21,68,0.0414,359,338
NO10801,0,203,36,16,9,243,2320,226,1605,317,2,0,21,62,92,2,2,98,0.009,307,307
NO10802,0,59,0,0,3,90,235,165,234,135,3,0,30,18,210,1,125,212,0.0837,703,186
NO10803,0,89,13,5,2,291,12393,362,2656,331,98,2,38,163,2038,0,0,1521,0,1555,793
NO10804,0,7,14,7,0,101,688,91,450,108,5,0,32,43,230,1,0,240,0,86,86
NO10805,0,20,2,2,0,95,508,194,487,103,32,0,21,59,400,1,0,469,0,46,46
NO10806,0,1,5,2,0,20,154,39,55,23,2,0,36,37,184,1,0,306,0,847,86
NO10807,0,1,0,0,0,2,5,4,4,3,0,0,29,17,69,0,0,61,0,9,9
NO10808,0,0,0,0,0,1,1,1,1,1,0,0,42,90,300,1,0,297,0,83,45
NO10809,0,25,2,2,0,64,384,70,229,77,3,0,32,25,550,0,2,185,0.0032,299,299
NO10810,0,158,11,7,14,122,1938,256,1000,183,5,1,33,121,704,0,35,762,0.0248,1047,400
NO10811,0,1,0,0,0,4,6,5,5,5,0,1,48,29,1049,1,0,1055,0,94,94
NO10812,0,12,1,1,0,46,144,33,137,51,3,0,31,23,154,0,0,163,0,21,21
NO10813,1,631,78,35,25,407,4819,1227,3912,559,29,1,25,101,270,1,0,302,0,154,154
NO10814,0,30,2,2,3,55,190,1,177,66,0,0,32,46,150,2,80,117,0.1124,548,548
NO10815,0,1,0,0,0,20,69,16,37,22,0,0,34,93,260,2,5,167,0.0108,114,114
NO10816,0,75,11,6,2,121,2846,96,1268,144,5,0,30,30,682,1,8,680,0.0085,124,112
NO10817,0,7,0,0,1,22,137,85,137,27,0,0,31,80,1076,0,0,1126,0,340,340
NO10818,0,56,14,10,4,107,686,151,511,124,0,0,23,45,422,1,51,470,0.0298,29,29
NO10819,0,97,46,13,4,282,8264,407,2450,319,2,0,30,112,1064,0,0,1135,0,2197,785
NO10820,0,96,8,3,2,173,1425,98,764,203,1,0,25,39,183,2,0,66,0,244,185
NO10821,0,56,5,3,1,99,513,117,507,132,5,0,34,68,354,0,38,224,0.0418,622,294
NO10822,0,60,10,7,1,115,839,130,537,140,1,0,32,68,351,0,54,15,0.0388,499,189
NO10823,0,26,2,2,1,109,348,281,324,125,0,0,27,53,1709,0,0,1786,0,27,27
NO10824,0,111,38,13,5,190,1385,94,649,237,0,0,41,68,123,0,0,127,0,51,42
NO10825,1,264,34,21,3,294,1027,326,1017,407,2,0,37,25,368,2,13,422,0.0142,186,186
NO10826,0,54,8,4,0,76,636,201,634,94,2,0,29,27,241,1,0,248,0,171,171
NO10827,0,2,0,0,0,47,204,20,110,48,0,1,35,51,327,0,7,220,0.0082,,
NO10828,0,6,0,0,1,38,94,57,83,40,0,0,41,20,1073,1,0,1121,0,3,3
NO10829,0,32,14,4,0,110,1144,109,712,122,9,0,29,132,507,2,19,247,0.0096,956,162
NO10830,0,35,5,3,1,82,507,52,336,86,0,1,47,70,733,3,0,343,0,2611,1891
NO10831,0,9,1,0,3,20,168,62,103,25,1,0,32,43,315,2,0,333,0,916,319
NO10832,0,8,3,1,0,105,4207,174,1417,108,0,1,36,101,930,1,0,992,0,1534,1534
NO10833,0,27,1,1,1,52,226,100,222,67,8,1,23,39,491,0,0,518,0,13,13
NO10834,0,3,0,0,0,52,410,24,197,54,0,0,30,80,837,1,4,793,0.0034,349,64
NO10835,0,18,1,1,0,47,610,42,119,55,1,0,24,37,217,0,0,229,0,388,388
NO10836,0,49,20,10,1,98,981,176,714,124,0,0,20,59,162,0,0,166,0,11,11
NO10837,0,36,13,5,1,148,1320,162,820,157,4,0,29,91,1835,0,0,1682,0,1284,1284
NO10838,0,29,14,8,1,141,881,144,414,153,16,0,28,49,1279,1,0,1339,0,1019,85
NO10839,0,45,10,5,2,176,1282,107,684,192,1,0,21,41,306,2,113,172,0.0888,321,296
NO10840,0,82,6,4,1,137,1721,86,389,196,0,1,33,66,580,1,0,605,0,104,44
NO10841,0,30,2,1,0,144,1577,81,552,170,0,0,36,49,322,4,0,166,0,905,150
NO10842,0,210,30,13,6,175,1470,592,1451,215,0,0,21,69,758,1,54,294,0.0132,72,72
NO10843,1,381,134,22,20,407,6934,413,1721,556,2,0,43,24,89,3,7,123,0.0155,269,82
NO10844,0,0,0,0,0,25,349,117,117,25,0,0,27,23,548,0,64,486,0.0216,94,29
NO10845,0,16,0,0,0,35,360,234,352,41,1,0,26,53,300,2,0,242,0,121,108
NO10846,0,31,12,5,1,107,974,298,497,122,2,0,22,42,132,6,0,105,0,638,638
NO10847,0,0,0,0,0,3,6,2,2,3,0,0,31,20,425,2,32,426,0.0256,46,46
NO10848,0,80,27,9,0,122,388,86,369,146,0,0,34,118,229,0,0,233,0,21,21
NO10849,0,69,0,0,1,70,757,67,259,101,12,0,26,31,167,2,0,91,0,329,81
NO10850,0,31,0,0,0,49,104,38,104,68,7,0,31,18,270,6,15,149,0.0142,954,150
NO10851,0,1,0,0,0,7,15,15,15,8,0,0,31,82,223,0,0,233,0,834,116
NO10852,0,2,1,1,1,7,25,19,25,10,0,0,26,34,311,1,33,4,0.0415,103,26
NO10853,0,9,3,3,3,124,1599,133,1588,129,87,0,24,49,961,0,0,688,0,2168,2168
NO10854,0,13,0,0,0,124,1198,76,274,132,0,0,32,23,607,2,16,610,0.0132,1053,943
NO10855,0,4,13,2,1,39,107,41,106,42,0,1,26,42,279,1,29,292,0.0445,383,66
NO10856,0,199,78,20,9,202,2816,420,1014,297,0,0,23,37,858,0,65,873,0.0188,387,387
NO10857,0,13,1,1,0,116,2269,162,966,120,1,0,50,49,602,1,0,638,0,681,235
NO10858,0,3,0,0,1,19,35,35,35,24,0,1,32,40,414,1,14,92,0.0153,12,12
NO10859,0,2,2,1,0,11,246,24,85,13,0,0,27,63,652,0,0,560,0,612,303
NO10860,0,3,3,1,0,25,44,43,43,26,0,0,39,28,334,0,0,339,0,22,22
