custid,low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,student_feature,repayment_capability,is_high_user,number_of_trans_from_2011,first_transaction_time,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,reg_preference_for_trad,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_query_time,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_latest_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day,status
3099541,0.02,0.98,3000,0.95,0.75,0.236,14,23,22,3,0,15500,0,24,20150703,139370,114,0.55,32180,7,3660,0.15,960,0.55,1,3,12,3,14,1,1,4,5,14,1750,6,0,280,9200,0,1053,85,630,79,12,4,5,15,43213,3,4,8,602,77,17,16,0,10,4,6,0,0,8,34,3,0,0,334,43090,1500,74,6,6,2300,1416,14300,81,4,4,19800,12975,11,134,0
2129498,0.04,0.89,3400,2.87,1,0.702,22,11,8,2,1,2470,0,19,20160808,493240,312,0.3,57390,5,1750,0.05,910,0.55,1,2,11,2,11,1,1,12,12,3121,1570,24,0,860,8870,0,651,82,527,78,15,7,7,27,43221,5,18,22,494,76,71,61,4,22,9,13,0,2,23,98,21,0,0,358,43185,2300,73,13,13,3100,1907,9700,79,9,10,20400,10500,6,42,0
3349699,0,0.95,1000,1.68,1,0.252,20,38,22,2,0,15940,0,20,20160707,133120,127,0.8,23470,7,860,1,1200,0.45,1,0,14,0,14,0,1,10,10,0,340,12,0,0,11900,0,683,104,502,80,15,6,4,18,43218,3,8,10,453,75,79,48,20,27,12,15,0,4,27,56,133,0,3,358,43184,1900,73,15,16,3700,1846,17200,79,12,14,31200,12850,9,43,0
344056,0.01,0.92,0,0.35,0.67,0.652,21,14,10,4,0,6620,0,32,20140305,457570,354,0.1,83700,6,2890,0.05,1540,0.45,1,11,14,11,14,3,6,6,6,33,12970,9,0,740,18390,0,1538,82,544,75,22,14,7,34,43226,16,22,26,444,76,36,27,2,15,8,7,0,2,25,37,23,0,0,319,43167,2400,71,7,7,5000,1871,11100,78,8,10,23700,7550,1,60,1
1645861,0.09,0.91,0,1.59,0.82,0.097,12,61,38,2,0,11740,0,18,20160527,18060,47,0.7,1780,11,360,0.3,380,0.75,1,11,31,11,31,0,1,3,3,86328,310,1,0,240,1010,0,724,83,622,75,2,1,0,2,43175,0,1,1,605,79,1,1,0,1,0,1,1,1,1,4,1,1,0,30,43197,500,79,1,2,500,500,0,0,0,0,0,0,52,30,0
3382891,0.01,0.99,4100,0.45,0.93,0.302,21,31,26,2,1,15110,0,14,20161229,124880,112,0.3,21470,8,5390,0.1,1060,0.55,1,10,12,10,12,0,3,4,4,468128,1820,4,1,320,3430,0,508,82,562,74,7,5,2,8,43168,0,1,1,466,75,35,32,4,15,5,10,0,1,16,42,11,0,0,356,43153,1700,73,10,10,2400,1420,14700,81,5,5,22800,8840,59,74,0
1491412,0.11,0.89,0,4.73,0.71,0.2,13,60,59,3,0,10270,0,24,20150510,31300,99,1,1040,7,2110,1,550,0.7,3,0,60,0,60,0,1,2,2,0,0,1,0,0,1010,0,1107,88,622,76,13,7,3,16,43204,5,14,14,607,79,9,6,0,4,2,2,1,3,5,14,4,1,1,359,43204,900,79,2,2,1100,850,16800,78,2,2,19200,10950,23,23,0
2248224,0.01,0.99,10000,1.05,1,0.294,16,24,23,3,0,14970,0,12,20170213,133010,106,0.55,29140,6,5480,0.4,1090,0.55,1,24,24,24,24,0,1,2,4,0,1020,7,0,570,27440,0,462,82,648,82,6,3,2,9,43206,1,6,7,623,75,18,18,1,9,3,6,0,0,5,38,3,1,0,356,43118,1900,72,6,6,2300,1666,8700,78,3,3,14400,8000,18,106,1
284669,0.02,0.98,2200,0.78,0.9,0.722,24,7,6,3,1,28610,0,26,20151003,506880,354,0.2,80460,6,10220,0.05,940,0.55,1,6,7,6,9,0,3,10,10,7,1970,15,0,2540,29050,0,961,82,587,76,22,11,9,26,43220,6,15,21,500,76,73,57,8,29,10,19,5,6,35,96,42,4,4,360,43220,1600,75,19,20,3100,1589,10000,77,10,11,15600,4770,7,7,0
1709219,0.02,0.98,900,1.3,0.54,0.259,20,60,47,1,0,13990,0,14,20160107,119760,84,0.45,16680,7,2280,0.1,920,0.55,1,5,26,5,26,0,6,6,6,50,2210,6,0,2210,6210,0,865,82,619,86,7,4,2,10,43217,4,4,4,594,76,26,25,0,11,2,9,0,0,5,29,2,0,0,347,43127,2000,76,9,9,3100,1822,33000,77,2,2,37200,19100,7,97,0
397901,0.02,0.98,3000,0.74,1,0.35,19,24,19,2,1,3610,0,20,20160711,128710,154,0.3,19560,6,5700,0.1,990,0.55,1,8,12,8,12,1,1,8,8,30,1840,2,0,1110,27690,0,679,82,528,73,21,11,5,35,43226,14,26,34,502,77,34,30,2,16,8,8,2,5,18,52,18,3,1,360,43222,2300,76,8,9,3700,1937,6600,76,8,8,16800,7537,1,5,0
162422,0,0.87,0,0.61,0.78,0.577,18,11,10,4,0,28160,0,18,20160418,663610,254,0.2,75880,5,25330,0.05,1700,0.4,1,10,11,10,11,1,3,5,5,28,5760,8,0,5320,51140,0,763,86,544,75,16,11,3,22,43221,4,9,19,486,76,105,98,3,28,8,20,6,12,38,118,20,6,1,359,43224,2900,74,20,21,5800,2435,38300,80,8,8,75600,16625,6,3,0
3083940,0.01,0.99,3500,1.45,0.55,0.266,16,28,27,3,0,8280,0,23,20140906,115940,119,0.6,10580,8,270,0.3,890,0.45,3,9,28,9,28,0,1,8,9,47,1090,7,0,0,340,0,1353,93,606,77,12,1,7,14,43204,3,5,6,575,76,33,29,4,12,6,6,2,6,12,41,19,1,0,353,43225,1700,74,6,7,2400,1566,16300,79,6,7,20400,7516,23,2,1
1479697,0,0.96,0,0.05,0.47,0.321,19,20,19,3,0,11590,0,24,20131106,292750,138,1,55630,6,10010,1,1490,0.45,1,0,13,0,13,0,2,6,6,0,0,7,0,0,34010,0,1657,114,540,77,10,4,5,12,43186,0,1,6,479,76,62,52,10,14,4,10,0,0,19,60,45,0,0,353,43102,2700,74,10,11,3800,2230,17700,80,4,5,21600,10675,41,125,1
1165203,0.01,0.89,0,0.52,0.96,0.663,21,11,6,5,0,21790,0,45,20140410,639400,439,0.25,65910,5,8700,0.05,1110,0.5,1,11,11,11,11,1,3,5,5,996844,3330,6,0,1360,43770,0,1502,82,534,79,12,9,2,15,43218,3,10,11,519,75,58,57,1,24,10,14,4,9,24,88,4,5,0,352,43224,2200,73,14,15,8400,2607,7500,77,10,11,22800,7270,9,3,0
23530,0.05,0.95,300,12.24,0.91,0.069,9,75,65,2,1,9850,0,21,20160402,23910,41,0.55,2400,6,380,0.2,810,0.6,1,7,35,7,49,0,0,1,2,24,770,4,0,630,3710,0,779,87,647,77,6,2,1,10,43204,6,7,8,636,80,7,6,0,4,2,2,2,3,3,8,1,1,1,349,43200,1100,76,2,2,1100,1100,5100,81,2,2,5400,5100,23,27,0
808448,0.15,0.85,300,0.02,0.61,0.097,12,30,29,4,0,12610,0,27,20140719,39150,60,0.5,10350,7,2030,0.3,540,0.7,1,14,27,14,30,1,0,1,1,0,1730,4,0,550,1610,0,1402,91,641,85,3,1,0,4,43176,0,1,2,615,79,16,13,0,5,4,1,0,0,5,30,5,0,0,353,43119,3500,76,1,1,3500,3500,11300,80,4,4,15600,7450,51,108,0
2987902,0.09,0.91,900,0.28,0.92,0.118,15,104,49,1,1,8830,0,12,20170216,10670,40,0.6,2600,7,2500,0.3,440,0.55,4,5,49,5,49,0,1,1,1,0,630,4,0,630,630,0,459,85,621,76,6,4,1,8,43214,3,6,7,589,80,3,3,0,2,1,1,0,1,1,4,0,0,0,301,43160,1500,81,1,2,1500,1500,1000,78,1,1,1000,1000,13,67,0
1716857,0,0.94,300,0.91,0.47,0.369,17,17,14,4,1,8550,0,39,20110424,192020,180,0.5,28340,8,1120,0.65,1450,0.45,1,12,15,13,15,0,0,3,3,0,1570,4,0,0,2790,0,2584,96,543,74,8,3,2,9,43204,3,5,7,506,76,59,55,2,18,7,11,0,0,16,63,14,0,0,353,43132,1500,74,11,12,2300,1518,18700,79,7,7,40800,14314,23,95,0
647182,0.02,0.83,1000,1.21,1,0.613,21,6,6,3,0,30820,0,5,20171010,157430,92,0.2,78930,3,6840,0.05,1170,0.5,1,4,6,6,6,0,3,3,3,87435,5100,8,0,290,18430,0,223,82,522,77,7,4,3,9,43214,1,3,6,479,74,29,25,4,12,6,6,0,1,12,33,12,0,1,357,43187,2900,71,6,6,4400,2916,5400,80,6,7,7800,5166,13,40,0
89561,0,0.87,1000,1.12,0.77,0.386,19,17,16,4,1,32250,0,58,20111226,642240,350,0.05,109780,6,29260,0.05,1630,0.45,1,9,17,9,17,7,0,8,8,166,12040,9,0,21820,65900,0,2338,82,594,77,14,8,5,19,43212,3,12,17,563,73,90,80,7,21,8,13,3,11,33,103,35,2,3,357,43217,3100,71,13,15,5000,2630,10300,78,8,8,28800,10062,12,7,1
1670967,0.02,0.98,5000,0.66,0.91,0.658,27,11,6,2,1,11460,0,40,20140728,468300,441,0.2,62560,8,13850,0.05,770,0.65,1,5,11,5,11,3,2,5,5,21,3960,8,0,1310,34860,0,1393,82,492,80,27,11,11,40,43204,5,20,27,489,73,86,71,8,30,12,18,1,1,35,96,51,0,2,353,43222,2000,71,18,19,3600,1644,9800,78,12,13,17400,7733,23,5,1
2465753,0.04,0.94,1500,0.16,1,0.794,22,19,9,4,1,19990,0,21,20160613,484250,414,0.4,35880,7,22970,0.2,580,0.65,3,6,19,6,19,0,2,15,15,0,2150,6,0,0,43670,0,707,84,544,74,31,10,6,37,43220,20,23,26,541,74,84,64,6,27,9,18,1,6,39,76,103,1,13,357,43220,2200,73,18,19,4300,2122,5500,80,9,10,18000,6344,7,7,0
6670,0.02,0.85,1000,0.46,0.89,0.688,17,30,10,2,1,24720,0,32,20150309,156850,414,0.8,15460,5,38270,0.1,830,0.6,2,2,30,0,30,0,2,2,5,0,260,4,0,0,0,0,1169,84,659,74,21,12,8,37,43223,5,23,32,637,74,22,22,0,12,5,7,2,3,7,27,0,4,0,347,43215,1800,72,7,8,3200,1500,5500,79,5,5,25800,7180,4,12,0
2810795,0,1,0,11.52,0.71,0.287,14,32,24,3,0,17130,0,32,20140610,101520,131,0.75,19630,7,2240,1,1430,0.45,1,0,32,0,32,0,0,2,2,0,500,6,0,0,17470,0,1441,89,533,78,11,4,4,17,43212,6,13,17,491,75,29,29,2,14,5,9,0,1,13,32,0,0,0,340,43142,2500,73,9,10,3600,1988,5700,83,5,5,15600,6600,15,85,0
297956,0.04,0.9,0,0.71,1,0.269,15,16,16,3,0,12560,0,24,20160331,166300,156,0.55,19030,7,790,0.3,1100,0.5,1,6,16,6,16,0,1,3,3,0,810,3,0,200,4650,0,781,89,543,77,7,5,2,10,43204,0,3,6,612,73,20,19,0,6,1,5,0,1,9,13,5,0,0,358,43157,3000,72,5,5,7800,2460,18000,78,1,1,18000,18000,23,70,0
485682,0.03,0.93,1900,1.53,0.68,0.683,20,14,12,3,1,9750,0,25,20150227,500320,319,0.3,28250,6,1790,0.1,500,0.7,3,7,14,7,14,0,1,2,2,28,2070,6,0,820,15990,0,1179,84,535,70,6,5,0,8,43218,4,6,8,556,74,50,48,1,10,2,8,0,1,10,66,3,0,0,360,43153,4600,74,8,8,7500,3125,5000,79,2,2,6000,3600,9,74,0
2936424,0.01,0.75,3000,1.18,1,0.303,17,28,32,2,1,28350,0,10,20170509,178140,91,0.6,19940,4,7360,0.3,2020,0.4,1,14,28,14,45,0,2,4,4,260,670,5,0,0,20660,0,377,83,543,77,7,5,2,10,43204,0,3,6,494,76,19,18,0,7,3,3,0,0,4,34,0,0,0,360,43223,2100,74,3,3,2300,0,0,78,3,3,20400,0,23,4,1
2856450,0,0.08,0,0.11,0.97,0.661,10,44,7,2,0,210960,0,35,20150324,32050,511,1,0,11,152540,1,6860,0.2,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1154,86,519,75,12,4,6,21,43224,5,11,15,504,76,50,47,2,19,10,9,1,7,20,92,13,2,1,359,43224,2700,73,9,10,7400,2355,11300,77,10,11,22200,10120,3,3,0
2857936,0,1,2700,1.03,0.76,0.488,19,25,23,3,1,20480,0,26,20150511,329600,201,0.4,31100,7,9070,0.2,1390,0.45,1,8,16,8,16,0,0,5,5,1565477,1090,12,0,500,4500,0,1106,84,636,75,9,5,4,10,43116,0,0,5,600,72,72,71,0,16,2,14,0,0,20,75,3,0,0,335,43088,2400,72,14,14,3700,1992,3700,77,2,2,4200,3600,111,139,0
1496010,0.01,0.94,0,0.36,0.6,0.372,18,24,15,4,0,14780,0,28,20140418,166130,188,0.55,28990,8,7220,0.3,1100,0.5,1,10,24,10,24,0,0,5,5,0,1000,4,0,0,15600,0,1494,86,560,77,19,10,5,26,43205,7,17,24,555,72,48,47,1,16,6,10,6,13,31,68,3,8,0,350,43222,3100,69,10,12,5000,2000,6000,79,6,7,16800,8350,22,5,0
1854933,0.01,0.94,1000,0.44,0.55,0.303,14,56,45,1,1,4830,0,21,20150113,101410,118,0.3,29300,8,37420,0.2,2020,0.4,3,11,21,11,21,0,0,2,2,0,2430,2,0,740,19150,0,1224,82,538,72,7,3,1,9,43204,2,4,7,512,79,20,16,1,8,6,2,1,3,8,27,10,3,0,339,43210,1300,78,2,2,1500,1350,13000,80,6,8,42000,12100,20,14,0
1666953,0,1,0,16.19,0.69,0.127,6,121,87,2,0,9140,0,9,20160928,16570,26,1,0,3,250,1,2160,0.35,1,0,0,0,0,0,0,1,1,0,0,1,0,0,3870,0,600,101,621,76,9,6,2,10,43223,3,9,9,588,73,2,2,0,2,0,2,0,0,2,2,0,0,0,148,43083,2800,73,2,2,4200,2600,0,0,0,0,0,0,4,144,0
975678,0.04,0.96,0,3.08,0.78,0.302,15,39,16,3,0,56600,0,21,20151201,36600,137,0.4,13020,6,28890,0.65,670,0.65,1,2,39,2,39,0,1,1,1,0,3500,6,2,0,15680,0,902,83,543,77,7,5,2,10,43204,0,3,6,494,76,19,18,0,7,3,3,0,0,4,34,0,0,0,360,43223,2100,74,3,3,2300,0,0,78,3,3,20400,0,23,4,0
3784951,0.09,0.91,3000,0.68,0.65,0.212,12,33,95,3,0,12360,0,11,20161025,14140,55,0.8,5970,5,7770,1,590,0.7,3,0,23,0,23,0,3,3,3,0,330,3,0,330,7430,0,573,87,624,73,5,4,1,11,43174,0,7,11,620,79,5,5,0,2,2,0,0,1,4,15,2,4,0,218,43162,0,0,0,0,0,0,5300,80,2,3,7200,4800,53,65,0
1374059,0.02,0.98,500,1.39,0.9,0.541,20,25,17,3,0,7420,0,27,20150917,189800,252,0.2,45790,8,14210,0.05,840,0.65,1,7,7,7,7,0,1,4,4,0,2570,6,0,1600,15320,0,977,83,543,77,15,6,5,29,43204,4,8,18,492,75,74,65,1,24,11,13,0,5,34,112,19,5,0,358,43185,1800,73,13,15,3100,1392,6100,77,11,13,18000,7100,23,42,0
969407,0.02,0.98,200,0.87,0.81,0.25,17,27,90,2,0,7640,0,26,20150724,107280,178,1,0,5,70,1,1040,0.5,1,0,27,0,27,0,0,4,4,0,0,2,0,0,0,0,1032,93,521,83,1,0,1,2,43042,0,0,0,485,77,18,9,10,8,3,5,0,1,4,14,90,0,8,359,43166,1600,74,5,5,2300,1580,3100,78,3,4,3600,2333,185,61,1
2230256,0,1,1000,22.93,0.54,0.191,17,46,31,4,0,9670,0,25,20140517,59830,92,0.55,7720,7,580,0.4,1120,0.5,1,10,27,10,27,0,1,4,18,0,810,4,0,0,10670,0,1465,82,666,74,22,11,6,32,43215,18,28,30,662,73,24,20,0,10,2,8,9,12,18,24,3,9,0,301,43220,1900,72,8,9,2600,1712,9000,76,2,2,12000,7500,9,4,0
768303,0,1,500,0.19,0.73,0.319,18,19,16,2,0,12120,0,27,20150227,177470,169,0.3,36880,8,2890,0.1,1180,0.5,1,8,10,8,10,0,3,4,4,613954,3610,5,0,500,26570,0,1179,83,627,75,11,8,3,21,43221,4,15,20,614,79,19,9,0,7,4,3,1,3,10,12,18,0,2,280,43199,2700,77,3,3,3300,2066,9600,80,4,5,14400,7725,6,28,0
865719,0.01,0.99,100,0.2,1,0.321,19,17,12,3,0,10740,0,11,20170409,135640,106,0.35,25280,6,1190,0.1,1220,0.5,1,8,16,8,16,0,1,5,5,123304,1500,4,0,430,13200,0,407,84,547,76,8,4,3,10,43213,1,2,9,495,74,28,23,2,11,3,8,0,1,14,32,19,3,0,353,43149,2100,72,8,8,3500,1950,3600,79,3,4,10500,4700,14,78,0
971450,0.02,0.98,0,1.14,1,0.252,16,20,20,1,0,9350,0,17,20161012,123060,110,1,20980,5,1640,1,1110,0.5,1,0,19,0,19,0,0,2,2,0,0,3,0,0,3040,0,586,109,630,85,2,1,1,2,43071,0,0,1,602,75,24,22,0,10,2,8,0,0,8,23,5,0,0,348,43096,1900,75,8,9,2500,1550,16700,75,2,2,20400,11400,156,131,0
684075,0.01,0.99,0,1.15,1,0.622,20,13,11,3,0,5980,0,20,20160717,595240,294,0.4,33530,8,1700,0.15,1320,0.45,1,12,12,12,12,0,1,9,9,69563,990,15,0,0,46990,0,673,82,531,73,14,8,5,14,43189,0,3,4,494,75,59,53,5,20,3,17,0,0,7,62,19,0,0,350,43110,2300,75,17,18,5000,2182,5900,80,3,3,13200,8100,38,117,0
3433983,0.02,0.98,6500,1.36,1,0.154,10,29,21,2,0,9490,0,8,20170725,20770,37,0.55,10080,5,790,0.3,830,0.65,1,12,17,12,23,0,0,3,3,130,870,3,0,1330,3350,0,300,84,639,70,7,4,3,16,43216,5,5,12,609,72,18,17,0,6,2,4,0,1,5,21,2,1,0,255,43196,1800,70,4,4,2000,1550,10000,77,2,2,10800,5900,8,28,0
2676409,0.01,0.99,200,1.06,1,0.45,17,20,13,2,0,23750,0,10,20170529,248700,135,0.6,32830,5,10170,0.3,1210,0.5,3,2,14,2,14,0,4,18,18,0,730,6,0,330,34800,0,357,101,539,73,15,4,3,16,43207,7,9,11,484,75,67,58,3,19,5,14,0,1,21,60,19,0,0,350,43165,2000,73,14,15,3500,1771,20200,83,5,5,26400,13080,20,62,1
1500796,0.01,0.97,10000,0.17,0.67,0.522,22,10,9,2,0,38930,0,16,20160314,350630,212,0.1,81630,7,8800,0.05,1190,0.5,1,5,8,5,8,2,3,3,3,13728,8110,9,0,1580,33410,0,798,83,565,69,20,10,9,40,43210,1,6,13,467,74,83,78,2,28,9,19,1,3,26,100,24,1,0,357,43202,2300,72,19,21,5600,2010,5900,77,9,11,14400,6311,17,25,0
323965,0.01,0.77,1500,0.56,0.83,0.436,23,16,8,4,0,25080,0,59,20120415,325260,328,0.25,28190,7,45260,0.05,1340,0.5,3,6,16,7,16,0,1,3,3,16,4610,6,0,1130,12730,0,2227,83,634,72,9,6,2,13,43216,1,8,11,618,72,9,8,0,6,5,1,0,1,5,14,1,0,0,327,43158,3900,64,1,1,3900,3900,5900,71,5,6,15600,6180,11,69,1
2688856,0,0.3,0,1.6,0.65,0.136,18,48,26,2,0,12280,0,13,20160720,118620,50,0.75,90470,11,1270,0.4,3820,0.25,2,8,27,8,27,0,1,1,1,0,320,2,0,200,10610,0,670,85,625,76,4,2,1,4,43203,1,2,2,612,78,8,8,0,2,1,1,1,2,3,17,0,1,0,319,43224,600,76,1,1,600,600,13200,78,1,1,13200,13200,24,3,0
1734704,0.02,0.93,0,9.11,0.95,0.341,16,44,17,2,0,12150,0,21,20160530,140570,170,0.65,13120,8,2010,1,1230,0.5,1,0,44,0,44,0,3,3,3,0,940,4,0,0,7110,0,721,82,520,79,13,6,3,16,43218,9,10,15,483,75,38,32,2,16,5,11,0,0,11,35,12,0,0,348,43112,2400,75,11,11,3400,1981,3800,79,5,6,4800,3440,9,115,1
1538333,0.01,0.99,1400,0.93,0.54,0.608,21,9,10,3,1,19020,0,39,20120324,473690,293,0.25,78200,8,10160,0.05,1110,0.5,1,9,9,9,9,2,6,21,21,1040823,2820,24,0,550,24320,0,2249,83,499,78,12,7,4,14,43217,2,6,9,464,73,88,68,11,27,5,22,1,1,26,77,59,1,4,360,43224,2000,72,22,24,2900,1672,8700,79,5,6,22800,9780,10,3,1
831192,0.01,0.57,600,0.24,0.8,0.447,20,14,11,4,0,40280,0,33,20141006,341680,243,0.25,44650,9,8210,0.05,1860,0.4,1,5,12,5,12,0,0,1,2,1097746,3010,4,0,1790,57250,0,1323,82,595,78,12,6,5,19,43220,4,15,19,573,74,17,14,4,7,4,3,3,4,8,31,3,4,0,351,43207,3000,71,3,3,7800,2933,12000,78,4,4,23400,12450,7,20,0
3420701,0.01,0.99,0,0.5,0.29,0.137,13,136,63,2,1,10050,0,15,20131121,19980,48,0.55,8650,5,1790,0.65,940,0.55,3,10,42,10,42,0,1,7,7,0,1120,2,0,0,1070,0,1642,86,522,79,10,6,4,16,43223,1,7,12,478,72,7,3,1,2,0,2,0,0,3,4,5,0,0,221,43116,1700,72,2,2,1800,1450,0,0,0,0,0,0,1,108,0
572238,0.03,0.97,0,0.95,0.86,0.38,16,34,11,1,0,8770,0,18,20160621,83800,150,0.45,7560,8,4060,0.3,800,0.6,3,3,9,3,9,0,1,3,8,0,2570,4,0,0,10870,0,699,97,534,82,13,5,4,21,43204,3,5,7,508,77,25,17,2,13,8,5,2,3,4,22,26,3,0,354,43222,1800,75,5,6,2700,1620,5700,78,8,9,22800,6225,20,2,0
1161785,0,0.91,100,3.38,0.88,0.386,20,27,20,3,0,8760,0,22,20160226,164640,163,0.55,32190,7,5090,0.4,1340,0.45,1,3,27,3,27,0,2,5,5,0,1100,3,0,0,15570,0,815,83,582,76,16,4,8,19,43204,4,7,12,561,78,51,45,2,23,10,13,2,6,27,57,39,1,5,359,43216,1900,76,13,14,3800,1676,8800,81,10,11,21600,9040,23,11,0
3258353,0.01,0.9,0,2.47,0.41,0.455,18,25,16,3,0,6370,0,25,20130207,286450,208,0.1,86890,8,13030,0.05,1200,0.5,1,9,11,9,11,4,3,7,7,18176,6440,7,0,4120,30410,0,1929,82,566,74,32,16,11,49,43218,10,28,39,532,73,82,72,3,29,14,15,6,13,53,99,39,7,6,320,43226,1500,71,15,16,2300,1413,9300,79,14,16,43200,10157,9,1,0
3054200,0.05,0.95,0,0.76,0.53,0.361,17,19,19,4,0,13190,0,28,20131027,153170,175,0.3,32660,6,1360,0.05,820,0.6,1,10,15,10,15,1,1,2,2,86247,1580,7,0,1880,7420,0,1667,82,682,77,6,5,1,6,43223,1,2,5,676,78,28,25,0,10,6,4,2,4,11,48,2,1,0,360,43220,2400,74,4,4,3800,2375,4300,80,6,6,7800,5600,1,4,1
37610,0.01,0.84,2900,0.25,0.79,0.755,19,10,9,3,1,10260,0,30,20150121,891070,419,0.3,81850,5,5740,0.05,1710,0.4,1,6,10,6,10,0,3,4,4,87303,1800,6,0,1820,64980,0,1216,82,536,71,23,13,7,29,43225,11,17,22,492,74,87,83,2,22,2,20,0,0,34,105,11,0,0,358,43124,3300,74,20,21,8100,2390,7700,78,2,2,8400,6000,-1,100,0
3373825,0.01,0.91,300,0.07,0.67,0.418,20,42,41,3,1,24150,0,16,20160328,375370,143,0.05,85060,7,9360,0.05,1280,0.5,3,4,24,4,24,5,3,4,10,90,18500,30,0,2500,31950,0,784,82,503,75,20,9,8,24,43210,7,13,16,469,76,35,29,2,16,6,10,1,2,18,37,19,0,9,299,43209,2100,75,10,12,5100,2030,6700,76,6,6,25200,8266,17,18,0
1078529,0,1,0,1.15,1,0.388,16,23,15,3,0,6670,0,21,20160613,183860,173,0.4,24120,6,8580,0.2,1510,0.45,1,10,21,10,21,0,2,3,3,877164,1660,4,0,1020,20820,0,707,90,534,77,14,5,7,29,43212,9,21,27,486,76,69,63,5,23,10,13,3,8,32,98,26,4,10,359,43222,2300,74,13,15,4400,1684,11300,78,10,10,19200,7440,15,5,1
74120,0.02,0.92,0,0.92,0.89,0.338,17,28,27,4,0,18510,0,24,20150907,205570,161,0.35,69100,7,4600,0.05,890,0.6,1,9,12,9,12,1,1,3,3,24,1730,10,0,1310,28420,0,987,82,635,72,12,7,5,16,43222,9,10,13,613,72,35,34,0,14,1,13,2,2,16,74,4,5,3,347,43226,1900,70,13,13,2700,1553,4800,78,1,1,4800,4800,5,1,0
134912,0.04,0.87,500,0.57,0.41,0.361,25,13,10,3,0,21200,0,32,20110823,211300,203,0.2,42760,9,7440,0.05,740,0.6,1,5,8,5,11,0,1,2,2,86564,3900,6,0,2580,13200,0,2463,82,603,72,11,8,2,26,43201,1,14,23,548,76,22,20,1,7,3,4,3,10,16,68,3,8,0,296,43223,1300,76,4,5,2700,1650,12100,77,3,3,15600,9100,26,4,0
370607,0.02,0.98,900,3.84,1,0.3,16,25,24,2,1,10640,0,20,20160724,132250,154,0.65,21420,7,2050,1,1070,0.45,1,0,25,0,25,0,3,5,7,0,1030,2,0,0,8560,0,666,87,517,69,12,5,4,14,43204,5,8,9,481,78,40,28,6,14,7,7,0,6,17,53,55,0,0,349,43174,2800,74,7,7,4200,2014,5400,82,7,7,11700,6085,23,53,1
1852416,0.05,0.95,300,0.88,0.68,0.28,17,34,33,3,0,15800,0,23,20150510,131230,115,0.2,52730,7,690,0.05,890,0.65,1,7,15,7,15,3,0,5,5,373,4280,12,0,690,12780,0,1107,82,575,73,21,9,7,33,43217,12,20,23,545,76,28,26,1,19,9,10,5,7,19,41,8,5,3,353,43215,1900,72,10,11,2900,1830,8500,81,9,11,24000,7577,10,12,0
2822130,0.01,0.99,1000,1.48,0.82,0.202,14,32,31,1,1,8320,0,40,20140213,118560,202,0.35,14750,8,220,0.05,900,0.55,1,8,32,13,32,0,2,3,5,2,1620,12,0,1620,6380,0,1558,83,517,81,11,6,4,21,43219,8,14,18,435,75,42,33,6,12,5,7,3,8,19,47,28,1,11,350,43220,4600,71,7,7,6000,2228,6000,81,5,6,7200,5460,5,4,1
3361519,0.03,0.97,4100,10.6,0.94,0.257,18,71,40,3,1,10260,0,15,20161125,29200,92,1,3280,8,3700,1,1020,0.55,3,0,18,0,18,0,0,2,2,0,0,4,0,0,12090,0,542,84,541,80,10,4,2,13,43203,2,7,8,503,75,13,11,1,7,1,6,0,0,1,14,2,1,0,322,43098,1800,74,6,6,2400,1450,2400,78,1,1,2400,2400,21,126,0
